userID	itemID	rating	timestamp	x_label
301	219	4	882078955	2
102	476	3	892993827	1
452	461	4	875273609	1
85	589	3	879453587	0
834	293	3	890862974	1
194	72	3	879554100	2
833	205	4	875122814	0
549	237	4	881672605	0
178	748	4	882823460	1
828	921	4	891037948	0
798	403	4	875743140	0
562	504	4	879196709	1
435	71	3	884132208	0
225	510	5	879539672	0
821	180	5	874793517	2
401	312	3	891031784	1
758	191	5	881975853	1
805	386	3	881704224	0
518	829	3	876824156	1
835	157	4	891033526	0
731	8	2	886184681	1
749	182	3	878848639	0
699	121	3	878882366	1
666	519	4	880139205	2
619	576	4	885954261	2
790	1	3	884461306	0
313	147	4	891016583	0
540	293	4	882157084	1
795	200	3	883251581	1
761	288	4	876189614	2
561	494	4	885808824	1
769	258	3	885422650	1
795	433	4	880588141	2
779	222	4	875503280	1
773	1188	2	888539842	1
174	155	4	886513767	0
393	710	4	889554607	1
405	1581	1	885548579	2
216	302	5	881966913	1
682	173	4	888521381	2
694	614	4	875726886	0
29	12	5	882821989	1
445	1199	1	891200447	2
472	109	4	875978686	2
843	615	3	879446215	0
805	40	3	881704553	2
437	436	4	880143635	0
648	728	2	884882078	2
601	204	2	876348783	0
821	97	5	874793848	1
380	554	2	885479754	0
89	88	4	879459980	1
577	31	4	880474216	2
216	50	4	880232637	0
396	840	3	884646648	0
848	481	3	887038527	2
826	172	5	885690481	2
10	478	5	877889004	0
833	52	3	878078390	1
148	663	5	877399018	0
227	285	4	879035347	0
699	211	1	878883113	0
834	258	4	890860194	1
504	211	4	887837739	1
553	519	5	879949042	2
216	184	4	880245056	2
796	485	4	893279958	0
593	747	4	877728878	2
547	338	2	891282967	1
788	183	5	880868743	2
833	204	1	875039255	0
346	203	4	874948139	2
756	409	2	874830998	0
484	216	4	891195105	1
660	739	2	891201925	0
352	79	4	884289693	0
655	285	4	887425936	2
616	323	4	891224801	0
708	1061	3	892719143	1
216	66	2	881428365	1
91	501	2	891439130	1
783	335	3	884326545	0
407	239	4	875553509	1
757	241	3	888466863	0
647	403	4	876533657	1
715	69	4	875963692	0
757	202	4	888445730	2
460	224	4	882911603	2
834	100	4	890862311	1
484	237	3	881450112	1
778	195	4	890769370	0
622	101	5	882592662	1
585	713	4	891282808	1
666	436	3	880568637	1
94	658	3	891722533	2
42	491	3	881106711	0
92	235	3	875640338	0
697	282	4	882622559	1
147	898	5	885593965	1
332	327	5	887916324	2
724	538	2	883757537	0
504	1046	4	887912298	1
551	410	5	892784093	1
504	294	2	887912722	1
453	684	3	888205336	2
500	762	4	883865532	2
393	623	3	889731562	1
788	69	4	880868144	1
90	385	4	891385899	1
852	685	3	891036435	2
788	451	4	880871240	2
729	354	5	893286637	2
682	724	4	888517948	2
588	231	4	890028987	1
49	372	4	888069040	2
815	623	3	878697043	1
815	603	3	878694664	1
751	42	5	889133429	1
851	1009	2	874789084	0
758	578	4	881977872	1
782	991	2	891500230	2
648	483	5	882212708	2
201	855	4	884111873	1
56	1028	4	892911227	0
141	276	1	884584817	0
152	740	4	880149197	1
849	928	5	879695153	2
527	170	3	879456637	0
528	83	5	886101632	1
828	269	4	891033574	1
472	597	5	892791062	1
787	329	4	888980193	2
655	1375	3	887426008	2
417	373	3	880952988	1
484	29	3	891195532	2
673	272	5	888786942	0
342	1057	2	875318783	1
798	690	4	877117972	0
660	347	3	891197585	0
500	780	3	883876904	0
647	213	3	876534151	0
367	98	5	876689932	0
405	38	5	885548093	1
257	57	5	879547717	0
790	367	4	885156114	1
660	771	2	891201984	2
397	680	1	875063649	2
721	688	3	877136967	1
102	396	2	892993735	0
835	628	3	891032930	0
789	93	4	880332063	1
655	125	2	887426200	2
804	228	4	879441391	1
796	98	5	892663090	0
207	223	3	880388784	2
653	121	4	878854769	0
90	402	5	891385335	0
567	32	5	882426644	2
276	993	3	874787065	0
385	484	4	879442559	2
435	28	3	884131799	0
788	798	2	880870827	0
506	187	5	885135819	0
468	367	4	875296868	2
643	824	3	891449681	1
23	216	4	874787204	1
694	604	4	875727399	0
493	91	3	884132287	0
334	56	4	891546914	0
637	873	1	882899608	1
688	338	5	884153751	2
669	490	5	892550283	1
182	48	3	876436556	1
830	288	1	891899475	0
851	27	4	875806765	2
680	285	5	877075079	0
805	1232	3	881703472	1
634	922	4	875728913	1
649	147	4	891440214	2
840	465	4	891204798	0
425	124	2	878737945	2
378	623	3	880333168	1
524	195	2	884634849	1
121	298	2	891388676	0
671	147	1	884035992	1
406	152	2	880131666	1
313	504	5	891013859	1
276	518	4	888873407	0
339	404	4	891035147	2
840	166	5	891204798	0
763	283	4	878915600	0
837	225	3	875722371	2
26	252	3	891385569	1
178	607	3	882826347	2
168	744	5	884288058	2
621	1047	3	880738080	2
773	45	4	888538776	1
301	4	4	882077033	1
13	197	4	881515239	2
805	147	5	881694286	0
303	319	5	879466065	0
342	216	5	875320104	1
804	1178	3	879445990	2
815	131	2	878698449	1
119	70	3	874781829	1
595	1165	1	886921748	2
194	173	5	879521088	2
425	976	1	878738992	2
821	275	5	874792369	1
291	3	3	874833936	0
838	181	5	887063696	0
43	222	4	883955547	1
693	98	4	875483268	0
450	87	5	882374059	2
758	100	5	881975119	1
96	183	4	884403123	2
405	288	5	885544635	2
837	274	4	875721989	0
392	260	1	891037790	1
699	820	2	880696597	1
419	79	4	879435590	2
472	94	5	892791063	2
87	535	4	879876315	1
77	96	3	884752562	2
794	514	5	891035604	0
60	656	4	883327018	2
606	103	3	880923349	0
442	204	3	883389028	0
638	431	4	876695108	0
418	333	5	891282520	2
623	127	4	891032275	1
788	699	3	880869323	2
56	237	5	892679540	0
694	1035	4	875728345	1
659	496	5	891385258	1
551	603	5	892776524	2
782	872	2	891498513	1
528	294	3	888520438	2
639	57	3	891239862	1
716	48	5	879795314	2
535	45	3	879618655	1
680	195	4	876816106	1
222	154	3	878183747	1
484	150	4	891195246	2
847	826	3	878939266	2
833	127	5	875035660	1
566	70	4	881649563	0
642	231	3	886454812	0
770	282	5	875972927	1
53	156	4	879442561	1
560	127	5	879976071	2
796	357	4	892662400	1
758	221	3	881976335	2
268	290	3	875742866	2
618	815	4	891309552	0
798	832	4	875637822	0
755	343	3	882570077	1
318	40	4	884497882	0
727	684	4	883710948	0
645	483	5	892053456	0
305	166	4	886322719	1
151	194	4	879524443	1
323	295	3	878739519	2
655	1406	3	888984325	2
796	121	5	892661043	1
805	148	2	881695911	2
545	588	4	879901459	1
782	352	1	891498513	2
20	143	3	879669040	1
407	127	3	875044597	2
557	253	3	880485693	0
605	294	4	879365219	0
286	382	5	877531830	1
661	751	4	886840577	0
562	4	1	879196517	1
588	742	4	890024002	2
831	333	4	891353915	2
730	117	3	880310300	0
813	289	4	883752455	1
699	717	1	878882511	1
830	225	3	891560596	0
402	276	5	876267014	1
773	769	1	888540390	2
351	882	5	879481589	2
109	168	3	880577734	0
839	260	2	875751560	1
833	854	4	875038529	0
639	958	4	891241052	0
796	417	4	893218933	1
735	126	3	876698570	1
370	52	4	879434969	1
707	97	4	886285876	0
498	664	5	881955596	1
671	117	3	875389187	0
758	1159	5	881974639	0
749	117	4	878846654	2
751	291	3	889299155	1
499	191	5	885599307	2
343	53	5	876407421	0
767	141	4	891462870	1
682	17	3	888520923	0
213	170	5	878955886	0
733	16	3	879535969	1
94	464	5	885873302	2
643	1012	4	891445550	1
424	151	2	880859722	0
588	367	5	890024117	0
489	319	3	891447218	2
798	367	3	875743434	2
844	195	3	877387825	2
703	471	4	875242885	2
654	275	5	887863394	1
767	172	5	891462614	0
497	1030	1	879363780	2
738	233	3	875353678	2
492	1147	1	879969670	0
689	15	5	876676502	1
839	257	3	875751930	1
312	1298	5	891699426	0
167	241	5	892738419	0
191	345	4	891560753	0
648	432	5	884368538	0
854	186	3	882814298	1
551	763	5	892784008	1
246	570	1	884923592	2
425	174	3	878738149	0
756	399	2	874828967	1
334	607	3	891546206	1
637	291	4	882905183	0
848	69	2	887043340	0
600	231	3	888452152	1
600	230	4	888451839	0
656	301	3	892318648	0
683	312	3	893284183	2
18	529	5	880130515	2
838	318	5	887067085	0
758	26	4	881977108	2
616	286	5	891224448	1
627	62	4	879531397	2
271	493	4	885848558	2
486	1047	2	879875316	2
586	204	3	884066723	1
109	564	3	880582633	2
455	298	4	882818787	1
387	101	4	886479528	2
194	465	3	879527513	0
838	72	4	887067162	0
87	808	3	879875996	1
663	333	5	889491655	2
253	427	5	891628229	2
645	216	4	892054732	1
791	328	4	879448087	0
537	730	3	886031211	1
506	576	4	885135954	2
668	300	4	881523612	2
826	50	5	885690525	1
840	1065	5	891209285	2
839	244	3	875751958	1
694	176	5	875729146	0
287	815	3	875334248	1
660	272	4	891197481	0
848	32	5	887042871	0
805	137	5	881697713	1
815	451	3	878696965	1
788	540	3	880871394	2
846	566	5	883948874	0
537	1010	2	886030381	2
69	117	4	882072748	0
380	208	2	885480301	2
650	1060	3	891387833	0
850	204	5	883194859	2
487	1425	4	884024462	0
757	1188	3	888466651	1
815	405	4	878692071	1
806	197	4	882387728	0
806	204	5	882388205	2
573	182	4	885843892	2
699	147	2	883279472	0
392	493	4	891038945	2
655	1273	2	888984386	0
659	367	3	891385166	2
650	1039	3	891383229	1
458	190	4	886397771	0
405	1584	1	885549407	1
367	5	4	876689991	2
451	1280	1	879012773	0
502	270	2	883702043	1
286	1051	4	876522261	2
763	127	4	878920656	2
484	79	5	891195322	2
674	323	3	887762937	0
655	258	2	887650944	2
745	98	5	880123905	1
648	40	4	884882234	1
72	191	5	880036515	0
704	259	2	891396904	0
490	410	4	875428570	0
500	387	2	883875388	1
747	478	4	888639437	1
666	504	4	880139120	0
854	979	4	882813315	0
790	1119	4	885156732	1
125	21	3	892838424	0
5	365	1	875637144	2
836	880	4	885753506	2
13	455	3	882141425	1
452	856	4	885817937	2
409	327	2	881104837	2
65	511	4	879216567	0
367	164	4	876690119	0
308	519	4	887737997	1
361	228	4	879441285	2
397	286	4	882839517	0
405	855	1	885549543	1
749	132	4	878847926	0
406	86	4	879793295	0
843	444	2	879443442	2
233	133	5	877661364	1
470	181	4	879189434	1
637	293	3	882902835	2
606	491	4	880923799	1
749	659	5	878847611	2
37	833	4	880915565	2
234	951	1	892334766	0
715	655	4	875964203	2
793	150	4	875103842	2
378	275	5	880044312	2
707	100	5	880059810	0
746	79	5	885075165	2
158	449	2	880134815	2
55	121	3	878176084	2
486	1011	4	879874939	0
835	654	5	891033173	0
545	234	3	879899905	1
648	930	3	882212131	2
818	912	3	891870301	2
715	591	4	875962109	0
782	1394	4	891498323	2
222	140	1	881060062	1
299	396	4	889503503	1
606	138	3	880927923	2
774	22	2	888556600	2
627	161	2	879531302	2
829	318	5	883149860	0
648	413	2	882212609	0
758	483	5	881975577	2
459	289	4	879561679	1
552	815	3	879222336	2
851	1245	4	875730826	0
323	93	4	878739177	2
655	531	4	887473570	2
405	747	1	885549309	2
711	257	3	876185726	0
291	772	4	874868169	2
839	825	4	875752274	1
459	245	3	879561731	0
805	32	4	881697792	1
207	117	3	875504809	2
738	71	3	875350352	1
682	201	4	888519365	1
387	298	3	886480623	1
620	409	4	889988196	2
670	511	4	877975285	0
230	211	5	880485181	0
637	1011	1	882904961	2
458	1067	5	886395311	2
312	509	5	891699490	0
13	307	2	881514684	2
13	227	5	882397650	0
653	139	2	880153123	0
622	1074	2	882671185	0
629	690	2	880116067	1
784	328	3	891387502	2
854	475	4	882812352	0
497	291	3	879361707	1
21	444	3	874951859	2
293	245	3	888904265	1
814	559	3	885411132	0
569	321	4	879793103	1
405	1194	1	885546201	0
383	132	5	891193108	2
804	203	4	879442122	2
468	170	4	875301056	1
782	1244	3	891499660	1
601	69	3	876348987	2
849	143	5	879695515	0
286	955	5	877533914	0
858	331	3	880932343	1
847	288	4	878774722	0
848	529	5	887042871	1
456	546	4	881371942	1
639	615	5	891240160	2
749	434	4	878848369	1
833	379	2	875224178	1
751	381	1	889134419	1
378	255	4	882642831	1
573	507	5	885844638	2
796	546	4	893048505	2
503	1	5	879438233	0
92	307	4	892655699	0
851	987	1	875730601	2
49	161	1	888069513	0
399	102	3	882344236	1
766	559	4	891310824	2
749	616	3	878848612	0
689	298	4	876676211	1
393	122	1	889731465	1
591	655	4	891031469	1
786	82	4	882844096	1
732	938	1	882590201	0
807	450	4	893082931	2
201	654	3	884113422	2
837	535	1	875722246	2
655	1213	2	887489282	2
89	222	5	879441491	1
794	221	4	891036222	1
592	881	1	882607476	1
543	730	3	874864346	2
694	239	4	875729520	0
542	585	2	886533068	1
117	1165	3	881010727	2
805	12	4	881695677	0
654	218	2	887864330	2
484	229	5	891195476	0
760	125	4	875666242	1
655	813	3	888474456	1
504	139	3	887840589	2
144	127	4	888105823	1
130	1280	4	877984734	2
203	1049	2	880434463	1
190	546	3	891626000	2
452	58	3	875261666	0
747	501	5	888639362	0
340	180	3	884991236	2
660	222	2	891198063	2
684	118	4	878760274	2
854	499	4	882813537	1
697	473	5	882622372	2
593	371	3	875659076	1
716	472	3	879794032	1
432	248	4	889416352	1
320	147	4	884748641	0
751	755	4	889298116	1
393	280	4	887744724	1
405	444	3	885548385	2
709	129	2	879846332	0
806	144	5	882388658	1
686	127	5	879545481	2
197	4	3	891409981	2
440	242	5	891546594	1
786	520	4	882843311	2
782	326	5	891498322	1
813	335	2	883752417	1
521	186	4	884478358	0
717	106	4	884642932	2
607	213	4	883880027	0
826	92	4	885690636	2
181	1199	1	878962675	0
222	477	2	883815749	1
506	211	4	874873198	1
56	421	4	892677186	0
606	685	3	880923349	1
87	1028	4	879876946	2
853	1025	4	879365360	1
388	591	4	886437039	0
435	679	3	884133372	2
328	227	3	885047129	0
621	121	3	880227385	0
738	230	4	875351530	1
788	712	3	880871804	1
92	1042	3	875907079	1
293	275	3	888904696	0
698	505	2	886367750	2
663	69	4	889493770	0
245	596	4	888513361	2
722	307	4	891280245	2
618	69	4	891308176	1
122	1113	5	879270677	0
543	192	4	874863878	1
582	369	1	882963114	1
682	56	4	888519077	1
454	279	4	881960330	1
640	233	4	874778479	0
710	187	5	882064096	2
144	147	3	888104402	0
378	392	3	880055636	1
533	408	4	880402916	1
851	693	5	875731816	2
727	507	2	883710948	2
768	111	3	880136139	2
167	831	3	892738141	1
752	289	1	891208299	1
825	988	3	889020557	2
846	258	3	883946284	0
697	928	3	882622044	0
200	94	4	884130046	2
112	891	3	892439990	0
782	1644	2	891500110	1
642	366	4	886131707	2
378	708	4	880055949	0
734	83	4	891022733	0
725	300	4	876106729	1
801	259	3	890332986	0
654	238	4	887864452	2
804	662	4	879442413	2
843	448	4	879443297	1
708	866	5	892719143	0
674	304	3	887762296	0
758	482	5	881975922	0
633	333	3	875567562	1
766	482	3	891309117	0
659	176	4	891045747	0
109	576	3	880580663	1
436	217	4	887771146	1
301	232	4	882078287	1
825	841	4	880756904	1
560	845	3	879976602	0
851	11	5	875731441	1
31	153	4	881548110	2
804	157	4	879442862	2
802	445	3	875985686	1
539	1211	3	879788371	1
844	90	3	877387242	2
690	223	4	881179069	0
850	208	5	883194973	0
748	179	4	879454728	0
826	182	4	885690600	1
224	380	4	888104188	0
721	288	3	877137447	1
751	168	5	888871900	2
758	764	1	882054519	0
695	305	3	888805797	0
815	496	5	878694027	2
855	283	3	879825383	2
780	300	3	891362937	1
294	254	3	889242937	0
189	181	3	893264023	2
840	1266	5	891204535	0
422	219	4	879744086	0
748	188	4	879455167	0
752	322	1	891208261	1
617	675	4	883789425	2
640	22	4	874778479	0
597	323	3	875339041	1
782	750	4	891497793	0
109	715	2	880583519	0
830	194	4	891898720	0
840	252	4	891203810	1
805	175	5	881697229	1
746	50	5	885075165	0
533	77	4	879191713	0
484	385	4	891195416	2
807	705	4	892528918	1
650	79	3	891369924	2
592	281	4	882608573	2
705	286	3	883426747	1
146	345	4	891457538	0
573	258	4	885843700	1
423	286	4	891394632	2
417	1090	3	879649577	2
524	1093	4	884628136	2
277	258	4	879544145	2
465	7	5	883529916	0
400	269	4	885676230	0
592	1129	5	882608021	0
31	303	3	881547719	2
8	403	4	879362234	0
303	477	3	879483827	0
835	131	5	891033560	0
817	358	4	874815679	1
747	4	4	888733111	2
833	653	4	875039558	0
854	87	4	882814063	2
424	115	1	880859385	2
234	358	1	891034007	1
824	678	3	877021121	1
776	276	4	892313295	1
700	168	3	884494420	2
303	230	3	879483511	1
786	161	4	882843534	2
7	180	5	891350782	1
655	371	3	887611537	0
95	781	2	880572495	2
381	178	4	892696291	0
215	433	3	891435501	1
747	302	5	888638091	2
788	82	3	880870116	1
846	205	5	883948141	2
694	356	4	875729622	0
796	282	4	892660364	0
782	1609	1	891499439	1
705	1228	2	883428258	2
639	357	3	891239156	0
470	276	5	879178619	2
806	157	3	882387974	2
615	736	5	879448149	0
293	150	3	888904838	0
531	259	1	887048789	1
566	165	5	881649530	2
790	748	1	884461073	2
642	225	4	886569942	1
632	91	3	879459187	0
629	98	5	880117254	0
785	1050	3	879439232	0
620	951	3	889988258	2
717	246	5	884715146	0
665	293	4	884290728	0
533	476	2	879365951	0
828	325	2	891035438	0
487	58	5	883446907	2
591	211	4	891031469	2
639	12	3	891239030	2
606	845	4	878147770	1
277	762	3	879543931	1
653	746	5	878853936	0
835	50	4	891035309	2
378	951	3	880056547	0
378	961	3	880055706	0
787	307	4	888979074	1
758	686	3	881974823	2
184	813	4	889907711	1
160	61	4	876861799	2
635	327	5	878878752	2
747	693	5	888732899	0
158	562	4	880134607	0
852	473	3	891036884	2
706	331	5	880996945	1
804	95	2	879447476	2
738	603	5	892844079	0
709	568	4	879848396	1
615	423	5	879448672	0
766	52	4	891309177	1
852	408	5	891036843	1
843	636	4	879443837	1
624	250	4	879792623	0
753	510	4	891401457	0
627	697	5	879530042	2
827	268	4	882201175	1
293	316	3	888904392	0
757	144	4	888466490	0
666	632	4	880568028	1
59	687	1	888206764	1
796	731	3	893047320	1
117	410	3	886021458	0
715	288	4	875962201	1
189	952	5	893264619	2
677	222	4	889399171	1
734	582	2	891022684	1
711	193	4	879993092	2
345	124	5	884900777	1
707	65	4	886286004	2
747	1204	4	888639102	1
122	403	4	879270805	0
833	154	5	875038775	0
592	332	3	882607286	0
230	100	4	880485856	1
679	241	3	884488149	0
827	313	3	892157221	1
632	233	3	879459441	0
798	356	3	875639236	1
245	210	3	888513026	2
642	383	5	886570062	2
849	172	5	879695469	2
710	223	4	882063766	2
775	270	2	891032742	1
493	124	3	884130253	2
489	332	5	891447823	1
840	428	4	891209547	1
758	434	3	881976233	2
580	258	5	884124103	1
682	154	5	888521489	1
399	57	4	882343260	2
376	357	4	879434750	2
704	172	2	891397058	1
797	328	2	879439136	2
682	254	2	888518871	1
476	208	5	883364250	0
606	435	4	880923862	1
727	680	3	883708462	0
641	242	5	879370299	1
845	311	4	885409493	1
788	125	3	880870335	1
326	4	1	879876688	0
689	748	5	876674637	1
853	302	4	879364669	0
13	507	1	882140070	1
603	419	2	891957012	2
463	243	1	877384970	0
795	771	3	883255324	0
788	744	4	880869621	1
158	175	4	880135044	0
774	203	2	888558447	0
201	1401	2	884140670	1
621	940	3	874963166	2
443	313	4	883504564	0
506	568	5	889979761	0
578	250	2	888957735	1
738	385	5	892844079	1
472	810	5	875982922	1
715	111	3	875962173	0
308	420	4	887740216	0
839	281	3	875752456	2
851	272	5	891961663	1
465	8	4	883530991	1
648	455	3	882211685	1
707	956	5	886287107	1
500	301	2	888538350	1
254	167	3	886474712	0
841	892	3	889067182	2
663	134	5	889493818	1
796	1040	3	893047460	0
506	770	3	874874110	1
859	111	4	885776056	1
807	495	4	892530792	1
862	50	5	879304196	0
791	50	5	879448338	2
312	610	5	891698921	1
757	1035	2	888469113	1
846	36	2	883950665	0
238	405	4	883576424	0
360	56	4	880356131	2
655	746	3	891999461	2
197	182	3	891409935	0
1	153	3	876893230	1
684	596	3	875812351	1
826	161	3	885690677	0
436	43	2	887770300	2
339	136	5	891033898	2
586	295	3	884068393	0
682	218	3	888520977	2
856	879	3	891489450	2
733	224	4	879535265	2
546	181	5	885140754	1
558	15	3	879436140	2
530	204	4	883790833	2
474	943	4	887925751	0
727	109	2	883709266	0
813	538	3	883752380	0
773	1187	3	888540020	0
724	326	4	883757671	0
648	168	5	884797068	1
486	1	4	879874870	1
763	69	4	878915600	1
738	174	5	875349968	0
825	298	5	880756726	1
391	471	2	877399864	2
26	678	2	891349122	0
820	538	3	887954906	2
417	79	3	879647924	1
292	50	4	881103977	2
709	452	3	879848318	2
863	754	3	889289067	2
732	324	2	882590201	2
749	245	4	878846423	2
563	70	4	880506528	0
784	292	4	891387315	1
653	654	2	880606620	2
280	228	3	891701405	1
42	660	3	881108484	1
706	7	3	880997412	0
179	914	5	892151174	2
332	356	3	888360396	0
39	272	2	891400094	1
815	102	3	878694028	0
606	93	4	878142865	0
308	182	5	887737194	1
357	407	3	878952341	2
642	726	2	886570131	2
548	898	1	891043509	2
327	507	4	887744205	2
699	405	3	878882608	2
532	781	5	877635505	2
844	423	3	877382762	2
418	750	2	891282626	2
790	230	4	885155846	1
536	404	4	882359838	0
622	396	1	882671222	1
772	332	4	877533731	2
619	17	1	885954184	1
852	323	3	891036039	1
707	602	4	886287290	1
658	488	4	875148196	0
49	1075	2	888066424	2
756	3	1	874829174	2
666	255	4	880313423	1
690	237	4	881178330	2
653	597	4	878854810	0
437	629	3	881002405	2
766	95	3	891309421	1
373	433	3	877098223	2
793	109	4	875104119	1
768	332	4	879523820	0
201	212	4	884111899	0
422	447	4	879744143	2
715	232	4	875964905	2
835	610	5	891034401	2
272	208	4	879455176	0
429	847	3	882385569	0
543	663	4	874866208	0
689	121	5	876676433	0
661	194	5	876016667	2
552	405	3	879222268	0
690	234	4	881179878	1
643	211	4	891447617	0
776	569	3	892920403	0
535	79	3	879618502	0
571	194	3	883354818	0
543	397	3	877547005	2
633	1046	4	877212085	0
786	240	1	882842762	2
851	255	3	890343651	2
412	211	4	879717177	1
694	237	4	875728509	1
846	136	3	883947861	2
607	212	3	883880052	1
653	193	4	878866951	1
833	614	2	875131539	1
381	462	4	892697442	2
836	507	4	885754149	1
851	544	4	874728396	0
554	684	4	876550342	1
722	678	3	891280443	2
280	111	4	891700983	2
823	233	4	878439365	0
340	15	5	884991396	2
391	148	3	877400062	0
666	616	3	880139253	1
499	153	4	885599269	2
363	186	3	891494865	0
405	60	1	885549589	0
455	660	4	879111454	2
650	69	2	891382877	2
773	171	5	888538726	2
582	475	5	882961000	2
747	929	3	888733218	1
5	189	5	878844495	0
846	1411	4	883950364	1
702	1127	2	885767414	2
476	56	4	883365019	2
690	233	3	881179968	1
268	201	3	875309801	2
393	184	4	889555251	0
104	250	3	888465972	2
632	1	3	879458692	2
707	647	5	880061652	2
494	86	3	879541298	1
83	820	2	881971231	1
639	651	4	891239349	1
782	532	2	891499370	1
389	588	5	879991298	0
794	557	4	891036008	2
436	1227	2	887772028	2
587	323	4	892871284	2
82	169	4	878769442	1
280	385	5	891702544	1
507	691	5	889964162	0
452	127	5	885544109	2
567	474	5	882426135	0
405	727	1	885546247	2
391	479	4	877399030	0
802	1025	3	875984637	0
355	329	3	879486421	2
399	401	3	882350710	0
643	1139	3	891449680	1
118	258	5	875385386	0
318	265	4	884495664	1
102	265	3	888801622	1
846	403	3	883948765	1
244	1150	4	880604195	2
804	675	3	879445355	1
854	126	3	882812826	0
390	13	2	879694409	1
537	474	5	886030805	0
795	742	2	880556833	0
775	269	4	891032742	1
158	810	4	880134759	1
548	358	2	891043547	0
798	465	4	876176115	1
766	675	3	891308927	2
368	777	2	889783586	0
301	404	3	882076463	0
498	83	3	881957846	1
437	432	3	880140854	2
830	22	5	891561673	0
686	174	4	879545966	0
59	633	3	888204641	1
487	588	5	883446725	2
445	644	3	890988205	0
838	497	5	887067162	0
12	228	4	879959465	2
447	1326	4	878854838	1
506	497	5	874873703	0
14	173	4	879119579	1
830	177	4	891561870	0
508	234	4	883767465	1
585	1558	5	891282893	2
833	1214	4	875225193	0
378	1053	3	880332831	1
459	286	4	879561532	1
643	404	4	891447959	1
788	10	4	880869584	0
582	293	5	882961082	0
618	526	5	891308141	2
308	567	4	887741329	1
637	934	1	882905285	0
433	293	3	880585843	0
805	603	4	881696335	0
676	64	5	892686563	2
712	60	1	874730520	0
573	347	4	885843476	0
455	591	4	879109923	2
714	15	3	892777197	2
654	97	3	887864727	2
606	12	2	880924384	1
299	749	1	877618647	2
398	429	4	875716829	1
725	100	5	876106729	1
691	478	4	875543281	2
606	655	4	880926469	1
417	810	3	879649178	0
216	763	4	880232953	0
788	53	1	880871717	2
237	176	3	879376328	1
749	841	3	878850768	1
846	736	4	883948874	0
804	1	5	879442661	2
716	282	3	879793501	2
850	490	5	883194859	2
199	408	5	883782716	1
389	945	4	880165070	0
605	357	5	879426180	2
397	210	4	885349825	2
403	100	5	879785974	0
665	109	4	884292654	1
733	322	2	879536523	1
230	168	4	880484616	0
435	321	3	889722170	1
345	65	4	884992158	1
778	209	4	890769470	0
391	628	4	877399864	0
498	124	3	881955291	1
790	572	3	885157956	1
843	145	3	879443597	1
479	148	2	879460354	0
303	271	2	879466065	1
766	674	3	891310772	2
833	22	3	875122716	1
450	1282	3	882394364	0
489	268	2	891448453	0
13	228	4	882140389	0
177	642	4	880130972	2
378	435	4	889665232	2
216	673	4	880244779	1
835	1153	4	891035309	2
782	1379	3	891500028	0
860	4	4	885991163	1
561	673	3	885809313	1
271	481	3	885848559	1
623	121	4	891034129	2
551	177	5	892777274	2
756	1274	2	874828278	2
407	756	2	876348232	0
85	50	5	882813248	2
435	926	3	884133972	2
782	515	3	891500028	0
553	1009	4	879949212	0
412	150	4	879717621	1
745	181	2	880122965	0
743	879	4	881277656	0
798	222	3	875295616	2
116	315	3	886309605	1
436	99	3	887770344	1
825	864	3	880756725	2
567	23	4	882426740	2
749	231	4	878849660	1
487	71	3	883530786	0
472	386	5	892790953	2
268	178	4	876518557	0
716	526	5	879795269	1
830	402	4	892503093	2
360	297	4	880354484	2
569	258	5	879792991	2
848	152	5	887046166	2
746	24	4	885075434	0
642	292	2	887663326	0
201	46	4	884140247	0
379	141	4	880525839	2
49	725	2	888069354	1
712	26	2	874957053	0
358	65	4	891270405	1
744	238	4	881170416	2
496	147	3	876064356	0
508	91	4	883767246	0
741	275	4	891019587	0
776	22	5	891628752	1
823	274	4	878439038	1
694	378	3	875730313	2
592	252	3	882608915	2
566	684	4	881649802	0
747	1067	2	888733348	0
542	71	3	886533562	1
22	89	5	878887680	1
663	260	2	889491861	0
806	24	3	882385394	2
500	472	3	883865374	1
642	66	5	885603740	0
484	174	5	891195298	2
787	259	4	888979721	0
499	117	3	885599246	1
627	70	4	879530408	0
659	578	3	891387351	0
774	258	1	888555792	2
716	28	5	879794815	0
667	192	5	891034947	2
648	145	4	884883616	1
78	25	3	879633785	2
663	288	4	889491617	1
328	318	5	885045740	1
830	95	3	891561474	2
625	168	3	891262837	0
496	469	3	876065962	1
585	18	2	891283124	0
532	722	3	888629836	0
524	498	5	884636453	2
764	1221	4	876430033	1
554	13	2	876232730	0
826	684	3	885690600	0
843	195	4	879444711	0
766	951	3	891310540	2
654	735	4	887864846	1
845	903	4	885409493	2
832	334	2	888259984	1
59	662	3	888206125	0
389	88	3	880613773	2
854	409	2	882813421	0
608	418	1	880405971	1
599	276	2	880951439	2
534	477	3	877807780	2
683	133	5	893286208	0
606	471	4	878146986	2
61	269	3	891206125	0
773	228	3	888539993	2
472	174	5	875981595	2
128	605	3	879967804	1
293	469	4	888906378	2
450	168	5	882376803	2
407	158	2	876342927	1
682	772	4	888517922	2
640	180	5	874777528	1
851	338	3	891961750	0
707	900	4	890008041	1
612	275	5	875324710	0
488	707	2	891294707	0
655	764	1	887431074	0
682	121	4	888520799	2
638	176	3	876694861	1
727	265	4	883710326	2
221	55	4	875245319	0
